pos.x pos.y vol rho vel.x vel.y p a mu k k-vibroelectronic shock-detector massf-N2 massf-O2 massf-N massf-O massf-NO massf-N2+ massf-O2+ massf-N+ massf-O+ massf-NO+ massf-e- dt_subcycle e T e-vibroelectronic T-vibroelectronic dt_local M_local pitot_p total_p total_h molef-N2 molef-O2 molef-N molef-O molef-NO molef-N2+ molef-O2+ molef-N+ molef-O+ molef-NO+ molef-e-
 -0.00719159 3.63106e-06 4.24632e-12 0.0779683 5.43642 0.371157 222060 1996.67 0.000171099 0.331166 0.0707972 0 0.452368 0.000299432 0.312009 0.228914 0.00441037 6.68124e-05 3.78742e-07 0.000457182 0.00120151 0.000273479 6.53975e-08 -1 1.90741e+07 6447.68 966038 6459 3.32155e-09 0.00272909 222061 222061 2.19222e+07 0.303959 0.000176138 0.419297 0.269313 0.00276665 4.48941e-05 2.22796e-07 0.000614412 0.0014136 0.000171558 0.00224394
 -0.00719218 3.63117e-06 4.29915e-12 0.077436 5.52856 0.374247 222059 2003.47 0.000171857 0.333039 0.0713672 0 0.448994 0.000284737 0.315357 0.228903 0.00442325 6.85582e-05 3.7421e-07 0.000472896 0.0012172 0.000278927 6.66847e-08 -1 1.92171e+07 6477.01 973531 6493.53 3.34816e-09 0.00276581 222060 222060 2.20847e+07 0.300998 0.000167108 0.42282 0.26868 0.00276835 4.59611e-05 2.19623e-07 0.000634067 0.00142876 0.000174573 0.00228284
 -0.00719338 3.63139e-06 4.40681e-12 0.0763802 5.71799 0.38049 222056 2017.19 0.000173383 0.33682 0.0725321 0 0.442162 0.000257764 0.322135 0.228878 0.00444955 7.21833e-05 3.67049e-07 0.000506248 0.00124941 0.000289915 6.93672e-08 -1 1.95064e+07 6535.96 988744 6562.85 3.40185e-09 0.0028409 222057 222057 2.24136e+07 0.295042 0.000150576 0.429903 0.267404 0.00277188 4.81668e-05 2.14421e-07 0.000675637 0.00145977 0.000180608 0.00236365
 -0.00719399 3.63151e-06 4.46165e-12 0.0758568 5.81534 0.383642 222054 2024.09 0.000174152 0.338729 0.0731274 0 0.438704 0.000245411 0.325564 0.228864 0.00446287 7.40642e-05 3.64399e-07 0.000523945 0.00126594 0.000295447 7.07651e-08 -1 1.96528e+07 6565.58 996483 6597.64 3.42894e-09 0.00287931 222056 222056 2.25801e+07 0.292049 0.000143025 0.433461 0.266761 0.00277367 4.93061e-05 2.12374e-07 0.000697616 0.00147562 0.000183623 0.00240563
 -0.00719523 3.63174e-06 4.57338e-12 0.0748189 6.01546 0.390011 222052 2037.97 0.000175701 0.342581 0.0743446 0 0.431704 0.000222798 0.332506 0.228832 0.00448961 7.7967e-05 3.60903e-07 0.000561541 0.00129989 0.000306567 7.36814e-08 -1 1.9949e+07 6625.09 1.01224e+06 6667.49 3.48364e-09 0.00295788 222053 222053 2.29169e+07 0.286031 0.000129232 0.440612 0.265464 0.00277711 5.1659e-05 2.09343e-07 0.000744142 0.00150803 0.000189634 0.00249294
 -0.00719586 3.63185e-06 4.6303e-12 0.0743044 6.1183 0.393227 222050 2044.96 0.00017648 0.344524 0.0749669 0 0.428161 0.000212468 0.336018 0.228815 0.00450293 7.99904e-05 3.60035e-07 0.000581508 0.00131732 0.000312147 7.52029e-08 -1 2.00989e+07 6654.99 1.02027e+06 6702.54 3.51126e-09 0.00299807 222051 222051 2.30873e+07 0.283007 0.000122946 0.444203 0.264811 0.0027787 5.28733e-05 2.08341e-07 0.000768763 0.00152461 0.000192625 0.00253834
 -0.00719651 3.63197e-06 4.68792e-12 0.0737929 6.22304 0.396463 222049 2051.96 0.000177263 0.34648 0.0755985 0 0.424589 0.000202747 0.339557 0.228797 0.00451615 8.2063e-05 3.59738e-07 0.000602303 0.00133508 0.000317733 7.67688e-08 -1 2.025e+07 6684.98 1.02839e+06 6737.67 3.53904e-09 0.00303887 222050 222050 2.32591e+07 0.279972 0.000117039 0.447805 0.264155 0.00278016 5.41131e-05 2.07669e-07 0.000794343 0.00154145 0.000195602 0.00258498
 -0.00719781 3.63221e-06 4.80534e-12 0.0727787 6.43833 0.402998 222045 2066.05 0.000178839 0.350425 0.0768904 0 0.417361 0.000185005 0.34672 0.228758 0.00454206 8.63585e-05 3.60812e-07 0.000646536 0.00137156 0.000328908 8.00408e-08 -1 2.05559e+07 6745.22 1.04495e+06 6808.19 3.59514e-09 0.00312235 222047 222047 2.36069e+07 0.273875 0.000106281 0.455039 0.262832 0.00278259 5.66701e-05 2.07281e-07 0.000848554 0.00157591 0.000201502 0.00268211
 -0.00719848 3.63234e-06 4.86515e-12 0.0722761 6.54896 0.406297 222044 2073.13 0.000179633 0.352415 0.0775511 0 0.413704 0.000176925 0.350343 0.228738 0.00455466 8.85828e-05 3.62159e-07 0.000670056 0.00139031 0.000334487 8.17505e-08 -1 2.07106e+07 6775.47 1.05339e+06 6843.57 3.62346e-09 0.00316504 222046 222046 2.37828e+07 0.270811 0.000101391 0.458671 0.262167 0.00278349 5.79876e-05 2.07547e-07 0.000877275 0.00159355 0.000204419 0.00273271
 -0.00719915 3.63246e-06 4.92571e-12 0.0717764 6.66162 0.409616 222042 2080.24 0.00018043 0.354416 0.0782219 0 0.410017 0.000169335 0.353994 0.228717 0.00456695 9.08589e-05 3.64029e-07 0.000694573 0.00140941 0.000340052 8.35119e-08 -1 2.08666e+07 6805.8 1.06193e+06 6879.04 3.65195e-09 0.00320838 222044 222044 2.39601e+07 0.267739 9.68029e-05 0.462312 0.261499 0.00278415 5.93314e-05 2.08106e-07 0.000907139 0.00161147 0.000207309 0.00278473
 -0.00720053 3.63271e-06 5.0491e-12 0.0707858 6.89318 0.416319 222039 2094.53 0.000182034 0.358454 0.0795948 0 0.402558 0.000155518 0.36138 0.228673 0.0045904 9.55688e-05 3.69293e-07 0.000746785 0.00144869 0.000351122 8.71986e-08 -1 2.11822e+07 6866.73 1.07937e+06 6950.21 3.70946e-09 0.00329703 222041 222041 2.4319e+07 0.261566 8.84635e-05 0.469621 0.260153 0.00278458 6.20979e-05 2.10069e-07 0.000970498 0.00164818 0.000212998 0.00289326
 -0.00720122 3.63284e-06 5.11196e-12 0.070295 7.01216 0.419701 222038 2101.71 0.000182841 0.36049 0.0802972 0 0.398785 0.000149239 0.365116 0.22865 0.00460145 9.80035e-05 3.7266e-07 0.000774582 0.00146889 0.000356615 8.91282e-08 -1 2.13419e+07 6897.31 1.08826e+06 6985.92 3.73849e-09 0.00334237 222039 222039 2.45006e+07 0.258466 8.46797e-05 0.473288 0.259477 0.0027843 6.35206e-05 2.11455e-07 0.0010041 0.00166699 0.000215789 0.00294989
 -0.00720193 3.63297e-06 5.17559e-12 0.0698071 7.13332 0.423106 222036 2108.92 0.000183651 0.362537 0.0810105 0 0.394982 0.000143349 0.36888 0.228627 0.00461199 0.000100492 3.76501e-07 0.000803578 0.00148948 0.000362072 9.11185e-08 -1 2.15029e+07 6927.97 1.09727e+06 7021.71 3.76769e-09 0.00338839 222038 222038 2.46837e+07 0.255357 8.11328e-05 0.476963 0.258798 0.00278365 6.49696e-05 2.13096e-07 0.00103907 0.0016861 0.00021854 0.00300817
 -0.00720338 3.63324e-06 5.30526e-12 0.0688401 7.38234 0.42998 222033 2123.41 0.000185281 0.366664 0.082471 0 0.387289 0.000132641 0.376492 0.228579 0.00463131 0.000105631 3.85547e-07 0.000865405 0.00153186 0.000372855 9.52911e-08 -1 2.18287e+07 6989.53 1.11566e+06 7093.52 3.82664e-09 0.00348253 222035 222035 2.50541e+07 0.249114 7.46919e-05 0.484338 0.257432 0.00278114 6.79455e-05 2.1711e-07 0.00111334 0.00172528 0.000223907 0.00312998
 -0.00720411 3.63338e-06 5.37132e-12 0.0683609 7.51027 0.433452 222031 2130.7 0.000186101 0.368744 0.0832186 0 0.383398 0.000127781 0.38034 0.228555 0.00463998 0.000108281 3.90726e-07 0.000898359 0.00155367 0.000378168 9.74788e-08 -1 2.19936e+07 7020.42 1.12505e+06 7129.55 3.85638e-09 0.00353066 222033 222033 2.52415e+07 0.24598 7.17709e-05 0.488036 0.256745 0.00277922 6.94721e-05 2.19463e-07 0.00115278 0.00174537 0.000226516 0.00319364
 -0.00720485 3.63351e-06 5.43819e-12 0.0678848 7.64055 0.436947 222030 2138 0.000186924 0.370835 0.0839781 0 0.379478 0.000123223 0.384217 0.22853 0.00464794 0.000110986 3.96322e-07 0.000932762 0.00157591 0.000383419 9.97378e-08 -1 2.21597e+07 7051.39 1.13458e+06 7165.66 3.8863e-09 0.00357952 222032 222032 2.54304e+07 0.242838 6.90325e-05 0.491741 0.256056 0.00277681 7.1024e-05 2.22033e-07 0.00119384 0.00176579 0.00022907 0.00325923
 -0.00720561 3.63365e-06 5.5059e-12 0.0674115 7.7732 0.440467 222028 2145.34 0.00018775 0.372937 0.0847497 0 0.375529 0.000118948 0.388122 0.228505 0.00465512 0.000113744 4.02322e-07 0.000968684 0.00159859 0.000388603 1.02071e-07 -1 2.23272e+07 7082.42 1.14423e+06 7201.85 3.91641e-09 0.00362911 222030 222030 2.56208e+07 0.239688 6.64648e-05 0.495452 0.255365 0.0027739 7.26008e-05 2.24811e-07 0.00123661 0.00178656 0.000231565 0.00332685
 -0.00720637 3.63379e-06 5.57446e-12 0.0669412 7.90828 0.444014 222026 2152.7 0.000188579 0.375049 0.0855336 0 0.37155 0.000114937 0.392055 0.22848 0.00466149 0.000116557 4.0871e-07 0.0010062 0.00162172 0.000393712 1.04482e-07 -1 2.2496e+07 7113.53 1.15403e+06 7238.12 3.94669e-09 0.00367945 222028 222028 2.58128e+07 0.236531 6.40563e-05 0.499169 0.254672 0.00277046 7.4202e-05 2.27785e-07 0.00128115 0.00180769 0.000233999 0.00339656
 -0.00720792 3.63408e-06 5.71416e-12 0.0660092 8.18589 0.451194 222023 2167.49 0.000190246 0.379305 0.0871397 0 0.363503 0.00010764 0.400006 0.228429 0.00467155 0.00012234 4.22591e-07 0.00108632 0.00166938 0.000403681 1.0955e-07 -1 2.28376e+07 7175.94 1.17405e+06 7310.89 4.00779e-09 0.0037824 222025 222025 2.62011e+07 0.230194 5.96747e-05 0.50662 0.253279 0.00276187 7.74753e-05 2.34285e-07 0.00137591 0.00185104 0.000238664 0.00354263
 -0.00720871 3.63423e-06 5.78532e-12 0.0655476 8.3285 0.454831 222021 2174.93 0.000191084 0.381449 0.0879623 0 0.359436 0.000104321 0.404024 0.228403 0.00467516 0.00012531 4.30052e-07 0.0011291 0.00169393 0.000408526 1.12215e-07 -1 2.30104e+07 7207.24 1.18428e+06 7347.4 4.03861e-09 0.00383503 222023 222023 2.63976e+07 0.227015 5.76815e-05 0.510353 0.252579 0.00275667 7.91458e-05 2.3779e-07 0.0014263 0.00187329 0.000240889 0.00361917
 -0.00720951 3.63437e-06 5.85736e-12 0.0650889 8.47372 0.458504 222019 2182.39 0.000191924 0.383602 0.0887983 0 0.355339 0.000101202 0.40807 0.228377 0.00467775 0.000128331 4.37838e-07 0.0011738 0.00171898 0.000413268 1.14971e-07 -1 2.31846e+07 7238.61 1.19466e+06 7383.98 4.06961e-09 0.00388845 222022 222022 2.65957e+07 0.223829 5.58077e-05 0.514089 0.251877 0.00275085 8.08379e-05 2.4145e-07 0.00147883 0.00189593 0.000243036 0.00369817
 -0.00721032 3.63452e-06 5.93031e-12 0.0646331 8.6216 0.462213 222018 2189.88 0.000192768 0.385766 0.089648 0 0.351213 9.82679e-05 0.412143 0.228351 0.00467928 0.000131402 4.45932e-07 0.00122053 0.00174455 0.000417902 1.17823e-07 -1 2.33602e+07 7270.03 1.2052e+06 7420.65 4.10079e-09 0.00394268 222020 222020 2.67953e+07 0.220638 5.40446e-05 0.51783 0.251174 0.00274438 8.25506e-05 2.45255e-07 0.00153358 0.00191898 0.000245102 0.00377975
 -0.00721115 3.63468e-06 6.00417e-12 0.0641802 8.77223 0.465961 222016 2197.39 0.000193613 0.387939 0.0905116 0 0.347057 9.55059e-05 0.416244 0.228325 0.00467971 0.000134522 4.54319e-07 0.00126938 0.00177065 0.000422419 1.20774e-07 -1 2.35371e+07 7301.52 1.2159e+06 7457.39 4.13214e-09 0.00399774 222018 222018 2.69964e+07 0.21744 5.23841e-05 0.521573 0.250469 0.00273723 8.42827e-05 2.49194e-07 0.00159066 0.00194243 0.000247084 0.00386401
 -0.00721198 3.63483e-06 6.07895e-12 0.0637302 8.92569 0.469752 222014 2204.93 0.000194462 0.390121 0.0913895 0 0.342873 9.29031e-05 0.420373 0.228299 0.00467898 0.000137689 4.62979e-07 0.00132046 0.00179728 0.000426814 1.23831e-07 -1 2.37155e+07 7333.06 1.22676e+06 7494.22 4.16368e-09 0.00405365 222017 222017 2.71992e+07 0.214236 5.08184e-05 0.52532 0.249762 0.0027294 8.60331e-05 2.53256e-07 0.00165018 0.00196631 0.000248978 0.00395106
 -0.00721282 3.63498e-06 6.15467e-12 0.063283 9.08242 0.473572 222012 2212.5 0.000195313 0.392313 0.092282 0 0.338659 9.04472e-05 0.424529 0.228273 0.00467707 0.000140901 4.71896e-07 0.00137388 0.00182447 0.000431077 1.26996e-07 -1 2.38952e+07 7364.66 1.23778e+06 7531.13 4.19539e-09 0.00411062 222015 222015 2.74035e+07 0.211026 4.93403e-05 0.529068 0.249053 0.00272084 8.78004e-05 2.57431e-07 0.00171226 0.00199062 0.00025078 0.00404102
 -0.00721367 3.63514e-06 6.23134e-12 0.0628389 9.24272 0.477396 222011 2220.1 0.000196166 0.394514 0.0931892 0 0.334416 8.81271e-05 0.428712 0.228247 0.00467392 0.000144157 4.81052e-07 0.00142975 0.00185223 0.000435204 1.30276e-07 -1 2.40763e+07 7396.31 1.24897e+06 7568.12 4.22728e-09 0.00416875 222013 222013 2.76094e+07 0.207812 4.79429e-05 0.532818 0.248342 0.00271156 8.95833e-05 2.61706e-07 0.00177701 0.00201537 0.000252488 0.00413401
 -0.00721453 3.6353e-06 6.30896e-12 0.062398 9.40184 0.481245 222011 2227.72 0.000197022 0.396724 0.0941116 0 0.330145 8.59319e-05 0.432922 0.228222 0.00466949 0.000147454 4.90428e-07 0.00148819 0.00188057 0.000439187 1.33674e-07 -1 2.42589e+07 7428.02 1.26034e+06 7605.19 4.25935e-09 0.00422591 222013 222013 2.78169e+07 0.204592 4.66199e-05 0.536568 0.24763 0.00270154 9.13801e-05 2.66072e-07 0.00184455 0.00204057 0.000254096 0.00423017
 -0.00721541 3.63546e-06 6.38755e-12 0.0619606 9.56469 0.484748 222012 2235.37 0.000197879 0.398942 0.0950489 0 0.325847 8.3852e-05 0.437157 0.228196 0.00466374 0.000150789 5.00001e-07 0.00154929 0.0019095 0.000443017 1.37195e-07 -1 2.44428e+07 7459.77 1.27187e+06 7642.32 4.2916e-09 0.00428428 222015 222015 2.80259e+07 0.20137 4.53656e-05 0.540317 0.246917 0.00269074 9.31877e-05 2.70515e-07 0.00191497 0.00206623 0.000255603 0.00432957
 -0.00721629 3.63563e-06 6.46713e-12 0.0615257 9.73388 0.487838 222012 2243.04 0.000198738 0.401168 0.0960014 0 0.321522 8.1878e-05 0.441416 0.22817 0.00465663 0.000154157 5.09752e-07 0.00161319 0.00193903 0.000446688 1.40843e-07 -1 2.4628e+07 7491.56 1.28359e+06 7679.52 4.32403e-09 0.00434503 222015 222015 2.82365e+07 0.198145 4.41745e-05 0.544064 0.246203 0.00267917 9.50045e-05 2.75024e-07 0.0019884 0.00209235 0.000257004 0.00443235
 -0.00721718 3.63579e-06 6.5477e-12 0.0610933 9.90344 0.491044 222010 2250.75 0.0001996 0.403401 0.0969699 0 0.31717 8.00006e-05 0.4457 0.228144 0.00464813 0.000157559 5.19666e-07 0.00168006 0.0019692 0.000450194 1.44627e-07 -1 2.48147e+07 7523.4 1.29548e+06 7716.81 4.35664e-09 0.00440548 222013 222013 2.84487e+07 0.194916 4.30409e-05 0.547809 0.245487 0.00266681 9.68296e-05 2.79589e-07 0.00206503 0.00211896 0.000258298 0.00453872
 -0.00721809 3.63596e-06 6.62928e-12 0.0606636 10.0769 0.494356 222008 2258.48 0.000200463 0.405642 0.0979547 0 0.312789 7.82113e-05 0.45001 0.228119 0.00463821 0.000160991 5.29724e-07 0.00175005 0.00200001 0.00045353 1.48554e-07 -1 2.50028e+07 7555.28 1.30757e+06 7754.18 4.38942e-09 0.00446719 222011 222011 2.86625e+07 0.191684 4.196e-05 0.551552 0.24477 0.00265363 9.86611e-05 2.84199e-07 0.00214502 0.00214607 0.00025948 0.00464883
 -0.00721901 3.63613e-06 6.71187e-12 0.0602368 10.2538 0.497752 222006 2266.23 0.000201328 0.407891 0.0989561 0 0.308381 7.65024e-05 0.454345 0.228093 0.00462683 0.000164451 5.39905e-07 0.00182332 0.00203149 0.000456689 1.52629e-07 -1 2.51924e+07 7587.21 1.31984e+06 7791.63 4.42237e-09 0.00452993 222009 222009 2.8878e+07 0.188449 4.09273e-05 0.555293 0.244051 0.00263965 0.000100496 2.88844e-07 0.00222851 0.00217369 0.00026055 0.00476286
 -0.00721994 3.6363e-06 6.7955e-12 0.0598129 10.434 0.501212 222004 2274.02 0.000202195 0.410147 0.0999745 0 0.303946 7.48667e-05 0.458705 0.228068 0.00461396 0.000167934 5.5019e-07 0.00190003 0.00206366 0.000459664 1.56859e-07 -1 2.53834e+07 7619.19 1.33231e+06 7829.17 4.45549e-09 0.00459362 222007 222007 2.90951e+07 0.185212 3.99386e-05 0.559029 0.243331 0.00262483 0.000102333 2.9351e-07 0.00231568 0.00220184 0.000261503 0.00488097
 -0.00722088 3.63647e-06 6.88018e-12 0.0593918 10.6173 0.504723 222002 2281.84 0.000203064 0.412411 0.10101 0 0.299485 7.32974e-05 0.463088 0.228043 0.00459957 0.000171435 5.60558e-07 0.00198034 0.00209653 0.000462451 1.61251e-07 -1 2.55759e+07 7651.21 1.34498e+06 7866.79 4.48879e-09 0.00465822 222006 222006 2.93139e+07 0.181972 3.89899e-05 0.562761 0.242611 0.00260918 0.000104169 2.98189e-07 0.00240668 0.00223053 0.000262338 0.00500334
 -0.00722183 3.63665e-06 6.96592e-12 0.0589735 10.804 0.508278 222000 2289.69 0.000203934 0.41468 0.102063 0 0.294997 7.17883e-05 0.467495 0.228018 0.00458364 0.000174952 5.70991e-07 0.00206445 0.00213012 0.000465043 1.65814e-07 -1 2.57699e+07 7683.27 1.35786e+06 7904.5 4.52226e-09 0.00472375 222004 222004 2.95343e+07 0.178732 3.80776e-05 0.566488 0.241889 0.00259269 0.000106001 3.02868e-07 0.0025017 0.00225978 0.000263052 0.00513016
 -0.00722279 3.63683e-06 7.05273e-12 0.058558 10.9939 0.51187 221999 2297.57 0.000204805 0.416956 0.103134 0 0.290483 7.03335e-05 0.471924 0.227993 0.00456613 0.000178479 5.81467e-07 0.00215252 0.00216445 0.000467435 1.70554e-07 -1 2.59653e+07 7715.38 1.37094e+06 7942.29 4.5559e-09 0.00479021 222002 222002 2.97564e+07 0.17549 3.71985e-05 0.570208 0.241166 0.00257535 0.000107827 3.07536e-07 0.00260092 0.00228959 0.000263644 0.00526161
 -0.00722377 3.63701e-06 7.14062e-12 0.0581453 11.1873 0.515495 221997 2305.48 0.000205678 0.419238 0.104224 0 0.285944 6.89277e-05 0.476375 0.227969 0.00454703 0.000182011 5.91968e-07 0.00224477 0.00219955 0.000469624 1.7548e-07 -1 2.61622e+07 7747.53 1.38423e+06 7980.17 4.5897e-09 0.00485763 222000 222000 2.99802e+07 0.172248 3.63495e-05 0.573921 0.240442 0.00255715 0.000109643 3.12184e-07 0.00270453 0.00231998 0.000264111 0.00539791
 -0.00722476 3.63719e-06 7.22962e-12 0.0577355 11.3841 0.519152 221995 2313.42 0.000206551 0.421525 0.105332 0 0.28138 6.75659e-05 0.480848 0.227944 0.00452631 0.000185544 6.02473e-07 0.0023414 0.00223543 0.000471603 1.806e-07 -1 2.63606e+07 7779.72 1.39774e+06 8018.14 4.62368e-09 0.004926 221998 221998 3.02057e+07 0.169005 3.55278e-05 0.577625 0.239717 0.0025381 0.000111446 3.168e-07 0.00281275 0.00235097 0.000264453 0.00553926
 -0.00722576 3.63737e-06 7.31973e-12 0.0573283 11.5844 0.522838 221993 2321.39 0.000207426 0.423818 0.106458 0 0.276791 6.62436e-05 0.485341 0.22792 0.00450395 0.000189071 6.12963e-07 0.00244261 0.00227211 0.000473369 1.85924e-07 -1 2.65604e+07 7811.95 1.41147e+06 8056.2 4.65782e-09 0.00499535 221997 221997 3.04328e+07 0.165764 3.47307e-05 0.581319 0.238991 0.00251819 0.000113232 3.21375e-07 0.00292577 0.00238257 0.000264668 0.00568589
 -0.00722677 3.63756e-06 7.41096e-12 0.056924 11.7882 0.526553 221991 2329.39 0.000208301 0.426115 0.107604 0 0.27218 6.49565e-05 0.489853 0.227895 0.00447994 0.000192586 6.2342e-07 0.00254864 0.00230962 0.000474919 1.9146e-07 -1 2.67617e+07 7844.23 1.42542e+06 8094.35 4.69212e-09 0.0050657 221995 221995 3.06616e+07 0.162524 3.3956e-05 0.585003 0.238265 0.00249742 0.000115 3.25898e-07 0.00304382 0.00241479 0.000264756 0.00583803
 -0.00722779 3.63775e-06 7.50334e-12 0.0565224 11.9958 0.530294 221989 2337.43 0.000209178 0.428417 0.108769 0 0.267546 6.3701e-05 0.494384 0.227871 0.00445426 0.000196085 6.33824e-07 0.00265973 0.00234798 0.000476249 1.97219e-07 -1 2.69646e+07 7876.54 1.4396e+06 8132.58 4.72659e-09 0.00513704 221993 221993 3.08921e+07 0.159286 3.32016e-05 0.588675 0.237538 0.00247578 0.000116744 3.30361e-07 0.00316712 0.00244767 0.000264715 0.00599592
 -0.00722883 3.63794e-06 7.59688e-12 0.0561236 12.207 0.534062 221987 2345.5 0.000210055 0.430723 0.109954 0 0.262889 6.24734e-05 0.498933 0.227847 0.00442691 0.00019956 6.44158e-07 0.00277611 0.00238722 0.000477357 2.03211e-07 -1 2.71689e+07 7908.91 1.45401e+06 8170.91 4.76122e-09 0.00520941 221991 221991 3.11243e+07 0.156051 3.24654e-05 0.592333 0.23681 0.0024533 0.000118461 3.34754e-07 0.00329593 0.0024812 0.000264546 0.00615981
 -0.00722988 3.63814e-06 7.69158e-12 0.0557274 12.422 0.537855 221985 2353.6 0.000210932 0.433032 0.111159 0 0.258212 6.12707e-05 0.503498 0.227823 0.00439786 0.000203004 6.54404e-07 0.00289805 0.00242735 0.00047824 2.09447e-07 -1 2.73747e+07 7941.32 1.46866e+06 8209.33 4.79601e-09 0.0052828 221989 221989 3.13581e+07 0.152819 3.17458e-05 0.595977 0.236081 0.00242996 0.000120148 3.39068e-07 0.00343048 0.00251542 0.000264248 0.00632997
 -0.00723094 3.63833e-06 7.78747e-12 0.055334 12.6408 0.541672 221983 2361.74 0.000211809 0.435344 0.112385 0 0.253514 6.009e-05 0.508079 0.227799 0.00436712 0.000206412 6.64545e-07 0.00302581 0.0024684 0.000478896 2.15938e-07 -1 2.75819e+07 7973.77 1.48355e+06 8247.84 4.83095e-09 0.00535724 221987 221987 3.15937e+07 0.149591 3.10412e-05 0.599605 0.235353 0.00240578 0.0001218 3.43296e-07 0.00357103 0.00255033 0.000263821 0.00650667
 -0.00723202 3.63853e-06 7.88457e-12 0.0549433 12.8635 0.545512 221981 2369.91 0.000212687 0.437658 0.113631 0 0.248797 5.89287e-05 0.512673 0.227776 0.00433467 0.000209775 6.74565e-07 0.00315969 0.0025104 0.000479326 2.22695e-07 -1 2.77907e+07 8006.27 1.49868e+06 8286.44 4.86606e-09 0.00543274 221985 221985 3.18309e+07 0.146369 3.03502e-05 0.603216 0.234624 0.00238075 0.000123414 3.47429e-07 0.00371786 0.00258596 0.000263267 0.0066902
 -0.00723311 3.63873e-06 7.98287e-12 0.0545553 13.0903 0.549376 221979 2378.11 0.000213565 0.439975 0.114898 0 0.244063 5.77846e-05 0.51728 0.227752 0.00430053 0.000213087 6.84449e-07 0.00329996 0.00255338 0.000479527 2.29732e-07 -1 2.80009e+07 8038.83 1.51407e+06 8325.13 4.90132e-09 0.00550932 221984 221984 3.20699e+07 0.143152 2.96715e-05 0.606807 0.233894 0.0023549 0.000124986 3.5146e-07 0.00387124 0.00262233 0.000262586 0.00688085
 -0.00723422 3.63894e-06 8.08241e-12 0.0541699 13.321 0.553261 221977 2386.36 0.000214442 0.442293 0.116187 0 0.23931 5.66557e-05 0.521899 0.227728 0.00426468 0.00021634 6.94184e-07 0.00344694 0.00259736 0.000479501 2.3706e-07 -1 2.82126e+07 8071.44 1.5297e+06 8363.92 4.93674e-09 0.00558698 221982 221982 3.23105e+07 0.139941 2.9004e-05 0.610379 0.233164 0.00232823 0.000126511 3.55383e-07 0.00403147 0.00265945 0.00026178 0.00707893
 -0.00723533 3.63914e-06 8.1832e-12 0.0537871 13.5559 0.557167 221975 2394.63 0.000215319 0.444612 0.117496 0 0.234543 5.55401e-05 0.526527 0.227704 0.00422714 0.000219526 7.03754e-07 0.00360095 0.00264237 0.000479247 2.44693e-07 -1 2.84258e+07 8104.1 1.5456e+06 8402.8 4.9723e-09 0.00566575 221980 221980 3.25528e+07 0.136738 2.83469e-05 0.613928 0.232435 0.00230075 0.000127986 3.59193e-07 0.00419886 0.00269735 0.00026085 0.00728476
 -0.00723646 3.63935e-06 8.28525e-12 0.053407 13.7951 0.561094 221973 2402.95 0.000216196 0.446932 0.118828 0 0.22976 5.44362e-05 0.531164 0.227681 0.00418792 0.000222638 7.1315e-07 0.00376232 0.00268845 0.000478767 2.52646e-07 -1 2.86404e+07 8136.83 1.56175e+06 8441.77 5.00802e-09 0.00574564 221978 221978 3.27968e+07 0.133543 2.76992e-05 0.617454 0.231705 0.00227248 0.000129406 3.62883e-07 0.0043737 0.00273606 0.000259797 0.00749868
